product_category_name,review_score,review_comment_title,review_comment_message,review_comment_message_en,review_comment_message_en_cleaned,sentiment,compound_score,average_review_score,compound_score_avg_compound,average_sentiment
ferramentas_jardim,2.0,,Mas de mês q a minha compra foi aprovada e até hoje n chegou. Como pode uma coisa dessa,It's been a month since my purchase was approved and it still hasn't arrived. How can this happen?,"['its', 'been', 'a', 'month', 'since', 'my', 'purchase', 'was', 'approved', 'and', 'it', 'still', 'hasnt', 'arrived', 'how', 'can', 'this', 'happen']",positive,0.4215,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,4.0,,"Vieram certinhas, as peças, tudo devidamente muito bem embaladas!
Vcs estão de parabéns!!!","The parts came just right, everything was packed very well!
Congratulations!","['the', 'parts', 'came', 'just', 'right', 'everything', 'was', 'packed', 'very', 'well', 'congratulations']",positive,0.7995,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"preço bom, produto ótimo e entrega rápida","good price, great product and fast delivery","['good', 'price', 'great', 'product', 'and', 'fast', 'delivery']",positive,0.7906,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Lindo o produto é de boa qualidade, e a entrega foi super rápida.","The product is beautiful, of good quality, and the delivery was super fast.","['the', 'product', 'is', 'beautiful', 'of', 'good', 'quality', 'and', 'the', 'delivery', 'was', 'super', 'fast']",positive,0.8934,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Lindo o produto é de boa qualidade, e a entrega foi super rápida.","The product is beautiful, of good quality, and the delivery was super fast.","['the', 'product', 'is', 'beautiful', 'of', 'good', 'quality', 'and', 'the', 'delivery', 'was', 'super', 'fast']",positive,0.8934,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,4.0,,Ótimo produto de Fácil manuseio. E preço bastante atrativo.,"Great product, easy to use. And a very attractive price.","['great', 'product', 'easy', 'to', 'use', 'and', 'a', 'very', 'attractive', 'price']",positive,0.8805,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Loja ótima de comprar,,produto muito bem imbalado...parabens","Great store to buy from, very well packaged product...congratulations","['great', 'store', 'to', 'buy', 'from', 'very', 'well', 'packaged', 'productcongratulations']",positive,0.7574,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Ótima loja entrega certinha e no prazo antes do prometido 👍👍👍👍,Great store delivery on time and before promised 👍👍👍👍,"['great', 'store', 'delivery', 'on', 'time', 'and', 'before', 'promised']",positive,0.765,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Bom,Bom,['bom'],neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Ok,Ok,['ok'],positive,0.296,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,Loja sem vergonha. Não entregaram o pedido e tiveram a descaração de duErem que eu o cancelei. Porcaria de vendedor. stark escolheu muito mal o seu paeceiro.,Shameless store. They didn't deliver the order and had the nerve to tell me I canceled it. Crappy salesman. stark chose his partner very badly.,"['shameless', 'store', 'they', 'didnt', 'deliver', 'the', 'order', 'and', 'had', 'the', 'nerve', 'to', 'tell', 'me', 'i', 'canceled', 'it', 'crappy', 'salesman', 'stark', 'chose', 'his', 'partner', 'very', 'badly']",negative,-0.8553,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,O produto foi entregue e recomendo o vendedor,The product was delivered and I recommend the seller,"['the', 'product', 'was', 'delivered', 'and', 'i', 'recommend', 'the', 'seller']",positive,0.3612,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,"loja pessima nao indicaria pra ninguem,.na lannister eu nao conpro mas nada 8 mercadoria que eu conprei so foi entregue 4 entregue nao eu tive de ir busca nos correio paguei fretepra nada ","I wouldn't recommend lannister to anyone, I don't buy anything from them 8 items I bought were only delivered 4 were not delivered I had to go to the post office to pick them up I paid postage for nothing","['i', 'wouldnt', 'recommend', 'lannister', 'to', 'anyone', 'i', 'dont', 'buy', 'anything', 'from', 'them', 'items', 'i', 'bought', 'were', 'only', 'delivered', 'were', 'not', 'delivered', 'i', 'had', 'to', 'go', 'to', 'the', 'post', 'office', 'to', 'pick', 'them', 'up', 'i', 'paid', 'postage', 'for', 'nothing']",negative,-0.2755,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,"Cancelei o pedido no site, sem sucesso, pois o site alegava estar fora do ar. Depois, tentei recusar a entrega do correio, e o entregador também não aceitou. Agora, sem retorno a respeito da devolução","I canceled the order on the website, to no avail, as the site claimed to be down. Then I tried to refuse the courier delivery, and the courier wouldn't accept it either. Now there's no feedback on the return","['i', 'canceled', 'the', 'order', 'on', 'the', 'website', 'to', 'no', 'avail', 'as', 'the', 'site', 'claimed', 'to', 'be', 'down', 'then', 'i', 'tried', 'to', 'refuse', 'the', 'courier', 'delivery', 'and', 'the', 'courier', 'wouldnt', 'accept', 'it', 'either', 'now', 'theres', 'no', 'feedback', 'on', 'the', 'return']",negative,-0.7772,3.507042253521127,0.29054507042253525,positive
cama_mesa_banho,3.0,,"As toalhas não são boas, muito inferiores","The towels are not good, very inferior","['the', 'towels', 'are', 'not', 'good', 'very', 'inferior']",neutral,0.0178,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,1.0,,"Acho um absurdo comprar um produto que diz estar disponível e não recebê-lo !!! Verifiquem por favor, pois não é a primeira vez que acontece. Exijo uma resposta convincente!!! Aguardo contato urgente!","I think it's absurd to buy a product that says it's available and not receive it!!! Please check, as this is not the first time this has happened. I demand a convincing answer!!! I'm waiting for urgent contact!","['i', 'think', 'its', 'absurd', 'to', 'buy', 'a', 'product', 'that', 'says', 'its', 'available', 'and', 'not', 'receive', 'it', 'please', 'check', 'as', 'this', 'is', 'not', 'the', 'first', 'time', 'this', 'has', 'happened', 'i', 'demand', 'a', 'convincing', 'answer', 'im', 'waiting', 'for', 'urgent', 'contact']",positive,0.4949,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,1.0,,Ja tive problema com uma maquina Nespresso que comprei e depois me disseram que o parceiro de vcs nao tinha. Agora com o conjunto de lencol no qual nao recebi. E ainda tem muitos produtos que comprei ,I've already had a problem with a Nespresso machine that I bought and then was told that your partner didn't have it. Now I haven't received a set of sheets. And there are still many products I bought,"['ive', 'already', 'had', 'a', 'problem', 'with', 'a', 'nespresso', 'machine', 'that', 'i', 'bought', 'and', 'then', 'was', 'told', 'that', 'your', 'partner', 'didnt', 'have', 'it', 'now', 'i', 'havent', 'received', 'a', 'set', 'of', 'sheets', 'and', 'there', 'are', 'still', 'many', 'products', 'i', 'bought']",negative,-0.4019,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,5.0,,Recomendo a todos,I recommend it to everyone,"['i', 'recommend', 'it', 'to', 'everyone']",positive,0.3612,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,3.0,,O produto estava marcado para dia 12/12 e até agora não recebi ,The product was scheduled for 12/12 and so far I haven't received it,"['the', 'product', 'was', 'scheduled', 'for', 'and', 'so', 'far', 'i', 'havent', 'received', 'it']",neutral,0.0,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,1.0,,"Com o titulo cobre leito imaginei que fosse um outro tipo de material.
Isso parece um lençol com as capas de travessaeiro","With the title bed cover I imagined it was another type of material.
It looks like a sheet with the crossbody covers","['with', 'the', 'title', 'bed', 'cover', 'i', 'imagined', 'it', 'was', 'another', 'type', 'of', 'material', 'it', 'looks', 'like', 'a', 'sheet', 'with', 'the', 'crossbody', 'covers']",positive,0.3612,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,5.0,,Produto entregue no prazo,Product delivered on time,"['product', 'delivered', 'on', 'time']",neutral,0.0,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,1.0,,Eu ainda não recebi o produto.,I haven't received the product yet.,"['i', 'havent', 'received', 'the', 'product', 'yet']",neutral,0.0,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,5.0,,Muito bom ,Very good,"['very', 'good']",positive,0.4927,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,5.0,,Recomendo ,Recomendo,['recomendo'],neutral,0.0,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,1.0,,Loja com prazo grande para entrega,Store with long delivery times,"['store', 'with', 'long', 'delivery', 'times']",neutral,0.0,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,3.0,,o produto e bom,the product is good,"['the', 'product', 'is', 'good']",positive,0.4404,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,4.0,,Produto que eu havia vizualizado e pedido ele não tinha elástico na barra e o que recebi tm elastico na barra,The product I saw and ordered didn't have elastic in the bar and the one I received has elastic in the bar,"['the', 'product', 'i', 'saw', 'and', 'ordered', 'didnt', 'have', 'elastic', 'in', 'the', 'bar', 'and', 'the', 'one', 'i', 'received', 'has', 'elastic', 'in', 'the', 'bar']",neutral,0.0,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,5.0,Um bom produto...,"Produto de boa qualidade, ","Good quality product,","['good', 'quality', 'product']",positive,0.4404,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,4.0,,"Gostei do produto,super recomendo .
Entrega no prazo certo,como sempre.","I like the product, I highly recommend it.
Delivery on time, as always.","['i', 'like', 'the', 'product', 'i', 'highly', 'recommend', 'it', 'delivery', 'on', 'time', 'as', 'always']",positive,0.6478,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,5.0,,Tudo certinho..ótima cortina,Everything just right...great curtain,"['everything', 'just', 'rightgreat', 'curtain']",neutral,0.0,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,1.0,,o produto entregue é diferente da foto vem com elástico e sem buraco para entrar queria devolver,the product delivered is different from the photo it comes with an elastic band and no hole to get in i wanted to return it,"['the', 'product', 'delivered', 'is', 'different', 'from', 'the', 'photo', 'it', 'comes', 'with', 'an', 'elastic', 'band', 'and', 'no', 'hole', 'to', 'get', 'in', 'i', 'wanted', 'to', 'return', 'it']",negative,-0.296,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,3.0,,MUITO GRATA..NADA A DECLARAR..,THANK YOU VERY MUCH...NOTHING TO SAY...,"['thank', 'you', 'very', 'muchnothing', 'to', 'say']",positive,0.3612,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,3.0,,Com certeza indico Já estou fazendo propaganda para as minhas amigas com certeza comprarei mais,I'd definitely recommend it I'm already spreading the word to my friends I'll definitely buy more,"['id', 'definitely', 'recommend', 'it', 'im', 'already', 'spreading', 'the', 'word', 'to', 'my', 'friends', 'ill', 'definitely', 'buy', 'more']",positive,0.875,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,5.0,,Perfeito,Perfect,['perfect'],positive,0.5719,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,2.0,,"Entrega no tempo previsto.
Gostei muito,são bem feito.","Delivery on time.
I liked them very much, they are well made.","['delivery', 'on', 'time', 'i', 'liked', 'them', 'very', 'much', 'they', 'are', 'well', 'made']",positive,0.5994,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,4.0,,"Os panos de pratos são lindos, só achei um pouco pequeno, mas é de qualidade.","The dishcloths are beautiful, I just thought they were a bit small, but they're good quality.","['the', 'dishcloths', 'are', 'beautiful', 'i', 'just', 'thought', 'they', 'were', 'a', 'bit', 'small', 'but', 'theyre', 'good', 'quality']",positive,0.743,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,2.0,,"Comprei 2 unidades com 10 panos de pratos cada,a nota fiscal veio com a quantidade certa só recebi 10 panos de pratos,espero receber uma resposta para minha dúvida,através do email não da p/ responder","I bought 2 units with 10 dishcloths each, the invoice came with the right quantity, I only received 10 dishcloths, I hope to receive an answer to my question, through the email I can not answer","['i', 'bought', 'units', 'with', 'dishcloths', 'each', 'the', 'invoice', 'came', 'with', 'the', 'right', 'quantity', 'i', 'only', 'received', 'dishcloths', 'i', 'hope', 'to', 'receive', 'an', 'answer', 'to', 'my', 'question', 'through', 'the', 'email', 'i', 'can', 'not', 'answer']",positive,0.4404,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,2.0,,"Comprei 2 unidades com 10 panos de pratos cada,a nota fiscal veio com a quantidade certa só recebi 10 panos de pratos,espero receber uma resposta para minha dúvida,através do email não da p/ responder","I bought 2 units with 10 dishcloths each, the invoice came with the right quantity, I only received 10 dishcloths, I hope to receive an answer to my question, through the email I can not answer","['i', 'bought', 'units', 'with', 'dishcloths', 'each', 'the', 'invoice', 'came', 'with', 'the', 'right', 'quantity', 'i', 'only', 'received', 'dishcloths', 'i', 'hope', 'to', 'receive', 'an', 'answer', 'to', 'my', 'question', 'through', 'the', 'email', 'i', 'can', 'not', 'answer']",positive,0.4404,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,3.0,,...,...,[],neutral,0.0,3.130434782608696,0.20590173913043477,positive
cama_mesa_banho,5.0,,Adorei a rede. Recebi antes do prazo. Excelente atendimento. Super recomendo.,I loved the hammock. I received it before the deadline. Excellent service. I highly recommend it.,"['i', 'loved', 'the', 'hammock', 'i', 'received', 'it', 'before', 'the', 'deadline', 'excellent', 'service', 'i', 'highly', 'recommend', 'it']",positive,0.8858,3.130434782608696,0.20590173913043477,positive
